id,nearc2,nearc4,nearc4a,nearc4b,ed76,ed66,age76,age76sq,exper,expersq,daded,nodaded,momed,nomomed,weight,momdad14,sinmom14,step14,reg661,reg662,reg663,reg664,reg665,reg666,reg667,reg668,reg669,south66,work76,work78,lwage76,lwage78,famed,f1,f2,f3,f4,f5,f6,f7,f8,black,smsa76r,smsa78r,reg76r,reg78r,reg80r,smsa66r,wage76,wage78,wage80,noint78,noint80,enroll76,enroll78,enroll80,kww,iq,marsta76,marsta78,marsta80,libcrd14
4037,0,0,0,0,12,8,24,576,6,36,8.0,0,11.0,0,391645,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6.60665019,,8,0,0,0,0,0,0,0,1,0,0,,0,,,0,740.0,,,1,1,0,,,25.0,,,,,1.0
4039,0,0,0,0,12,12,27,729,9,81,10.0,0,8.0,0,447641,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.27852142,6.50922261,8,0,0,0,0,0,0,0,1,0,0,0.0,0,0.0,0.0,0,533.0,772.0,881.0,0,0,0,0.0,0.0,34.0,96.0,1.0,5.0,5.0,1.0
4040,0,0,0,0,16,9,25,625,3,9,18.0,0,13.0,0,323633,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.03308622,6.3630281,1,1,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0,417.0,667.0,962.0,0,0,0,0.0,0.0,32.0,110.0,6.0,1.0,1.0,1.0
4041,0,0,0,0,18,17,34,1156,10,100,12.0,0,12.0,0,321797,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,7.23993259,7.23987021,3,0,0,1,0,0,0,0,0,0,1,1.0,0,0.0,0.0,0,1394.0,1603.0,1709.0,0,0,0,0.0,0.0,40.0,118.0,1.0,1.0,1.0,1.0
4042,0,0,0,0,12,11,33,1089,15,225,8.0,0,9.0,0,321797,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,6.85600421,8,0,0,0,0,0,0,0,1,0,0,0.0,0,0.0,0.0,0,,1092.0,1260.0,0,0,0,0.0,0.0,39.0,79.0,1.0,4.0,1.0,1.0
4043,0,0,0,0,12,12,34,1156,16,256,8.0,0,10.0,0,321797,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.30627529,6.31386306,8,0,0,0,0,0,0,0,1,0,0,0.0,0,0.0,0.0,0,548.0,635.0,751.0,0,0,0,0.0,0.0,42.0,96.0,1.0,1.0,1.0,1.0
4044,0,1,1,0,11,9,24,576,7,49,11.0,0,12.0,0,323633,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6.48768402,6.54734667,6,0,0,0,0,0,1,0,0,0,0,0.0,0,0.0,0.0,0,657.0,802.0,1096.0,0,0,0,0.0,0.0,27.0,80.0,1.0,4.0,1.0,1.0
4046,0,1,1,0,12,8,25,625,7,49,10.0,0,12.0,0,323633,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6.34913899,6.17015634,6,0,0,0,0,0,1,0,0,0,0,0.0,0,0.0,0.0,0,572.0,550.0,700.0,0,0,0,0.0,0.0,39.0,,1.0,4.0,1.0,1.0
4047,0,1,1,0,13,12,29,841,10,100,9.94,1,12.0,0,434907,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,6.43615037,6.4422632,4,0,0,0,1,0,0,0,0,0,0,0.0,0,0.0,0.0,0,624.0,722.0,1002.0,0,0,0,0.0,0.0,36.0,137.0,1.0,1.0,1.0,0.0
4048,0,1,1,0,16,14,31,961,9,81,15.0,0,12.0,0,434907,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6.09130988,6.42550303,2,0,1,0,0,0,0,0,0,0,1,1.0,0,0.0,0.0,0,442.0,710.0,959.0,0,0,0,0.0,0.0,38.0,113.0,1.0,1.0,1.0,1.0
4050,0,1,1,0,15,11,27,729,6,36,12.0,0,12.0,0,332914,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6.35784227,6.41417146,3,0,0,1,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,577.0,702.0,841.0,0,0,0,0.0,0.0,41.0,93.0,1.0,1.0,1.0,1.0
4051,0,1,1,0,13,10,27,729,8,64,12.0,0,12.0,0,332914,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6.29156914,6.26711804,3,0,0,1,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,540.0,606.0,735.0,0,0,0,0.0,0.0,34.0,93.0,1.0,1.0,1.0,1.0
4052,0,1,1,0,15,14,30,900,9,81,9.0,0,12.0,0,434907,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6.73459166,6.73856453,6,0,0,0,0,0,1,0,0,0,0,0.0,0,0.0,0.0,0,841.0,971.0,1154.0,0,0,0,0.0,0.0,42.0,116.0,6.0,6.0,6.0,1.0
4053,0,1,1,0,18,13,28,784,4,16,15.0,0,16.0,0,332914,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,,,,0,0,0,0.0,0.0,48.0,97.0,4.0,1.0,1.0,1.0
4061,1,0,0,0,14,13,29,841,9,81,9.94,1,8.0,0,434907,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.58479139,6.72925251,9,0,0,0,0,0,0,0,0,0,1,1.0,0,0.0,0.0,0,724.0,962.0,1097.0,0,0,1,1.0,0.0,34.0,106.0,6.0,1.0,4.0,1.0
4063,1,0,0,0,13,10,26,676,7,49,6.0,0,11.0,0,332914,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.32256524,6.21808032,8,0,0,0,0,0,0,0,1,0,1,1.0,0,0.0,0.0,0,557.0,577.0,962.0,0,0,1,0.0,0.0,22.0,,1.0,1.0,1.0,1.0
4064,1,0,0,0,13,5,24,576,5,25,9.94,1,10.25,1,323633,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5.81114099,5.95831234,9,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,334.0,445.0,565.0,0,0,1,0.0,0.0,14.0,,1.0,1.0,1.0,1.0
4065,1,0,0,0,16,16,33,1089,11,121,8.0,0,12.0,0,321797,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,6,0,0,0,0,0,1,0,0,0,0,0.0,0,0.0,0.0,0,,,,0,0,0,0.0,0.0,38.0,96.0,1.0,1.0,1.0,1.0
4066,1,0,0,0,15,8,24,576,3,9,10.0,0,14.0,0,323633,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.23441073,6.50532903,6,0,0,0,0,0,1,0,0,0,1,1.0,1,1.0,,0,510.0,769.0,,0,1,0,0.0,,33.0,,6.0,6.0,,1.0
4067,1,0,0,0,12,11,31,961,13,169,8.0,0,12.0,0,526305,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.35784227,6.70398801,6,0,0,0,0,0,1,0,0,0,1,1.0,0,0.0,0.0,1,577.0,938.0,1000.0,0,0,0,0.0,0.0,31.0,69.0,1.0,1.0,1.0,0.0
4068,1,0,0,0,7,6,31,961,18,324,4.0,0,8.0,0,584783,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,8,0,0,0,0,0,0,0,1,0,0,0.0,0,0.0,0.0,0,,,,0,0,0,0.0,0.0,28.0,,6.0,6.0,6.0,1.0
4074,1,0,0,0,12,12,29,841,11,121,2.0,0,6.0,0,526305,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.23636959,7.10446557,8,0,0,0,0,0,0,0,1,0,1,1.0,0,0.0,0.0,1,511.0,1400.0,1250.0,0,0,0,0.0,0.0,36.0,78.0,1.0,1.0,1.0,1.0
4078,0,1,0,1,15,9,25,625,4,16,9.0,0,7.0,0,323633,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5.73979291,6.44087719,8,0,0,0,0,0,0,0,1,0,1,1.0,0,0.0,0.0,1,311.0,721.0,1058.0,0,0,1,0.0,1.0,28.0,87.0,1.0,1.0,1.0,1.0
4079,0,1,0,1,12,12,34,1156,16,256,8.0,0,8.0,0,321797,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6.35784227,6.43112102,8,0,0,0,0,0,0,0,1,0,1,1.0,0,1.0,1.0,1,577.0,714.0,858.0,0,0,0,0.0,0.0,41.0,99.0,1.0,1.0,1.0,1.0
4080,0,1,0,1,13,11,27,729,8,64,18.0,0,16.0,0,332914,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0,1,1.0,0,0.0,0.0,1,,,,0,0,0,0.0,0.0,38.0,124.0,4.0,4.0,4.0,1.0
4081,0,1,0,1,12,12,34,1156,16,256,9.94,1,12.0,0,357552,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6.50727771,6.65033529,4,0,0,0,1,0,0,0,0,0,1,1.0,0,0.0,0.0,1,670.0,889.0,1010.0,0,0,0,0.0,0.0,40.0,,1.0,1.0,1.0,1.0
4082,0,1,0,1,12,11,27,729,9,81,12.0,0,16.0,0,332914,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6.44730586,6.47630324,2,0,1,0,0,0,0,0,0,0,1,1.0,0,0.0,0.0,1,631.0,747.0,1211.0,0,0,0,0.0,0.0,33.0,92.0,1.0,1.0,5.0,1.0
4083,0,1,0,1,16,10,25,625,3,9,12.0,0,16.0,0,323633,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6.50128967,6.47630324,2,0,1,0,0,0,0,0,0,0,1,1.0,0,0.0,0.0,1,666.0,747.0,938.0,0,0,0,0.0,0.0,23.0,113.0,4.0,4.0,4.0,1.0
4084,0,1,0,1,18,12,28,784,4,16,12.0,0,12.0,0,332914,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,3,0,0,1,0,0,0,0,0,0,1,1.0,0,0.0,0.0,1,,,,0,0,0,0.0,0.0,42.0,124.0,1.0,1.0,1.0,1.0
4086,0,1,0,1,17,13,29,841,6,36,16.0,0,13.0,0,434907,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,7.13402438,1,1,0,0,0,0,0,0,0,0,1,1.0,1,1.0,1.0,1,,1442.0,1538.0,0,0,1,0.0,0.0,38.0,104.0,1.0,1.0,1.0,1.0
4087,0,1,0,1,14,10,27,729,7,49,12.0,0,12.0,0,369904,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5.99146455,5.55059751,3,0,0,1,0,0,0,0,0,0,1,1.0,0,0.0,1.0,1,400.0,296.0,577.0,0,0,0,0.0,0.0,38.0,119.0,1.0,1.0,1.0,1.0
4088,0,1,0,1,12,12,34,1156,16,256,12.0,0,12.0,0,357552,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,3,0,0,1,0,0,0,0,0,0,1,1.0,0,0.0,0.0,1,,,,0,0,0,0.0,0.0,37.0,105.0,1.0,1.0,1.0,1.0
4089,0,1,0,1,11,7,24,576,7,49,10.0,0,16.0,0,359592,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,5.39362755,,6,0,0,0,0,0,1,0,0,0,0,,0,,,1,220.0,,,1,1,0,,,24.0,,1.0,,,1.0
4090,0,1,0,1,12,12,33,1089,15,225,9.0,0,9.0,0,321797,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,7,0,0,0,0,0,0,1,0,0,0,0.0,0,0.0,0.0,1,,,,0,0,0,0.0,0.0,42.0,,1.0,1.0,1.0,1.0
4091,0,1,0,1,13,12,30,900,11,121,9.94,1,9.0,0,483230,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,6.35784227,6.53732152,9,0,0,0,0,0,0,0,0,0,1,1.0,0,0.0,0.0,1,577.0,794.0,870.0,0,0,0,0.0,0.0,43.0,,1.0,1.0,5.0,0.0
4093,0,1,0,1,13,13,29,841,10,100,9.94,1,12.0,0,434907,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,6.04737218,,4,0,0,0,1,0,0,0,0,0,1,1.0,0,0.0,0.0,1,423.0,,904.0,0,0,0,0.0,0.0,29.0,98.0,4.0,4.0,1.0,1.0
4094,0,1,0,1,16,11,27,729,5,25,14.0,0,16.0,0,369904,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6.47234629,6.7467697,1,1,0,0,0,0,0,0,0,0,1,1.0,0,0.0,0.0,1,647.0,979.0,,0,0,0,0.0,0.0,33.0,99.0,1.0,1.0,1.0,1.0
4095,0,1,0,1,15,13,28,784,7,49,10.0,0,12.0,0,332914,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5.84354442,6.04438695,6,0,0,0,0,0,1,0,0,0,1,1.0,0,0.0,0.0,0,345.0,485.0,401.0,0,0,1,1.0,0.0,36.0,,6.0,6.0,1.0,1.0
4096,0,1,0,1,16,9,25,625,3,9,11.0,0,14.0,0,359592,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6.73340189,6.95198017,6,0,0,0,0,0,1,0,0,0,1,1.0,1,0.0,1.0,1,840.0,1202.0,1442.0,0,0,0,0.0,0.0,24.0,112.0,6.0,1.0,1.0,1.0
4097,1,1,1,0,15,10,25,625,4,16,18.0,0,12.0,0,378554,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.43775165,6.40126806,2,0,1,0,0,0,0,0,0,0,1,1.0,0,0.0,0.0,1,625.0,693.0,872.0,0,0,0,0.0,0.0,30.0,115.0,1.0,4.0,4.0,1.0
4098,1,1,1,0,18,17,34,1156,10,100,12.0,0,16.0,0,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,6.68895013,2,0,1,0,0,0,0,0,0,0,1,1.0,0,0.0,0.0,1,,924.0,,0,0,1,0.0,0.0,44.0,104.0,4.0,4.0,4.0,1.0
4099,0,1,1,0,16,15,32,1024,10,100,7.0,0,12.0,0,418230,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,6,0,0,0,0,0,1,0,0,0,1,1.0,0,0.0,0.0,1,,,1154.0,0,0,0,0.0,0.0,45.0,,1.0,1.0,1.0,1.0
4100,0,1,1,0,9,9,30,900,15,225,8.0,0,10.25,1,565236,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.90775528,6.76799334,9,0,0,0,0,0,0,0,0,0,1,1.0,0,0.0,0.0,1,1000.0,1000.0,1200.0,0,0,0,0.0,0.0,26.0,96.0,1.0,1.0,1.0,1.0
4101,1,1,0,1,16,15,31,961,9,81,8.0,0,6.0,0,124352,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.82328612,6.8167835,8,0,0,0,0,0,0,0,1,0,1,1.0,0,0.0,0.0,1,919.0,1050.0,1261.0,0,0,0,0.0,0.0,41.0,117.0,1.0,1.0,1.0,1.0
4105,1,1,0,1,12,12,31,961,13,169,2.0,0,8.0,0,124352,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.59304453,6.63446194,8,0,0,0,0,0,0,0,1,0,1,1.0,0,0.0,0.0,1,730.0,875.0,950.0,0,0,0,0.0,0.0,38.0,96.0,1.0,1.0,1.0,1.0
4107,1,1,0,1,12,8,24,576,6,36,10.0,0,10.0,0,109360,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,6.10479323,,7,0,0,0,0,0,0,1,0,0,1,,1,,,1,448.0,,,1,1,0,,,26.0,,5.0,,,0.0
4108,1,1,0,1,12,12,34,1156,16,256,5.0,0,4.0,0,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,8,0,0,0,0,0,0,0,1,0,1,1.0,0,0.0,0.0,1,,,,0,0,0,0.0,0.0,41.0,105.0,1.0,1.0,1.0,1.0
4109,1,1,0,1,14,13,29,841,9,81,12.0,0,12.0,0,508712,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.18001665,6.35247789,3,0,0,1,0,0,0,0,0,0,1,1.0,0,0.0,0.0,1,483.0,660.0,806.0,0,0,1,0.0,0.0,44.0,75.0,1.0,1.0,1.0,1.0
4110,0,1,1,0,14,11,27,729,7,49,11.0,0,10.0,0,389410,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,6.1737861,7,0,0,0,0,0,0,1,0,0,1,1.0,0,0.0,0.0,1,,552.0,616.0,0,0,0,0.0,0.0,45.0,104.0,1.0,1.0,1.0,1.0
4111,0,1,1,0,12,10,25,625,7,49,11.0,0,10.0,0,378554,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6.01859321,5.66838055,7,0,0,0,0,0,0,1,0,0,1,1.0,0,0.0,0.0,1,411.0,333.0,115.0,0,0,0,0.0,0.0,46.0,108.0,6.0,1.0,1.0,1.0
4112,0,1,1,0,14,13,30,900,10,100,13.0,0,12.0,0,508712,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6.78558765,6.86874324,2,0,1,0,0,0,0,0,0,0,1,1.0,0,0.0,0.0,1,885.0,1106.0,1386.0,0,0,0,0.0,0.0,46.0,,1.0,1.0,1.0,1.0
4114,0,1,1,0,12,12,33,1089,15,225,12.0,0,12.0,0,418230,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,3,0,0,1,0,0,0,0,0,0,1,1.0,0,0.0,0.0,1,,,,0,0,0,0.0,0.0,44.0,,1.0,1.0,1.0,0.0
4116,0,0,0,0,14,11,27,729,7,49,10.0,0,12.0,0,332914,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5.85793315,6.40126806,6,0,0,0,0,0,1,0,0,0,1,1.0,0,0.0,0.0,1,350.0,693.0,513.0,0,0,0,0.0,0.0,32.0,,,1.0,4.0,1.0
4118,0,0,0,0,16,13,32,1024,10,100,10.0,0,12.0,0,321797,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,6,0,0,0,0,0,1,0,0,0,1,1.0,0,0.0,0.0,1,,,,0,0,0,0.0,0.0,37.0,106.0,1.0,1.0,1.0,1.0
4119,0,0,0,0,16,13,31,961,9,81,12.0,0,16.0,0,434907,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,6.65929392,2,0,1,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,1,,897.0,1001.0,0,0,0,0.0,0.0,39.0,102.0,1.0,1.0,1.0,1.0
4120,0,0,0,0,17,12,27,729,4,16,12.0,0,16.0,0,332914,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6.2146081,6.40126806,2,0,1,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,1,500.0,693.0,673.0,0,0,0,0.0,0.0,34.0,92.0,1.0,1.0,1.0,1.0
4121,0,0,0,0,13,10,25,625,6,36,12.0,0,16.0,0,323633,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,6.21808032,2,0,1,0,0,0,0,0,0,0,1,1.0,0,0.0,0.0,1,,577.0,875.0,0,0,1,1.0,0.0,25.0,97.0,6.0,1.0,1.0,1.0
4123,0,0,0,0,15,15,33,1089,12,144,16.0,0,16.0,0,321797,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6.5971457,6.43809942,1,1,0,0,0,0,0,0,0,0,1,1.0,0,0.0,0.0,1,733.0,719.0,1083.0,0,0,0,0.0,0.0,38.0,95.0,1.0,1.0,1.0,1.0
4124,0,0,0,0,13,12,30,900,11,121,12.0,0,12.0,0,434907,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6.12905021,6.12743861,3,0,0,1,0,0,0,0,0,0,1,1.0,0,0.0,0.0,1,459.0,527.0,675.0,0,0,1,0.0,0.0,34.0,88.0,6.0,6.0,6.0,1.0
4125,0,0,0,0,16,13,28,784,6,36,12.0,0,12.0,0,332914,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6.58063914,6.59482972,3,0,0,1,0,0,0,0,0,0,1,1.0,0,0.0,,1,721.0,841.0,,0,1,0,0.0,,37.0,106.0,1.0,1.0,,1.0
4126,0,0,0,0,15,13,32,1024,11,121,8.0,0,8.0,0,321797,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6.54965074,6.77596151,8,0,0,0,0,0,0,0,1,0,1,1.0,1,0.0,0.0,1,699.0,1008.0,1189.0,0,0,0,0.0,0.0,44.0,95.0,1.0,1.0,1.0,1.0
4127,0,0,0,0,14,13,30,900,10,100,9.0,0,15.0,0,434907,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6.66568372,6.63560415,6,0,0,0,0,0,1,0,0,0,1,1.0,0,0.0,0.0,1,785.0,876.0,1058.0,0,0,0,0.0,0.0,40.0,94.0,1.0,1.0,1.0,1.0
4128,0,0,0,0,16,12,29,841,7,49,12.0,0,13.0,0,434907,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6.82979374,,2,0,1,0,0,0,0,0,0,0,1,,0,,,1,925.0,,,1,1,0,,,45.0,105.0,1.0,,,1.0
4129,0,0,0,0,14,10,26,676,6,36,12.0,0,13.0,0,332914,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6.10702289,6.25716771,2,0,1,0,0,0,0,0,0,0,1,1.0,0,0.0,0.0,1,449.0,600.0,701.0,0,0,0,0.0,0.0,30.0,115.0,5.0,4.0,4.0,1.0
4130,0,0,0,0,15,9,24,576,3,9,14.0,0,14.0,0,391645,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5.78382518,5.52666475,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,325.0,289.0,947.0,0,0,0,1.0,0.0,37.0,117.0,1.0,1.0,1.0,1.0
4131,0,0,0,0,13,12,32,1024,13,169,13.0,0,12.0,0,432693,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6.52649486,6.54484979,2,0,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,683.0,800.0,1375.0,0,0,0,0.0,0.0,30.0,,1.0,1.0,1.0,1.0
4132,0,0,0,0,16,14,32,1024,10,100,18.0,0,14.0,0,432693,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6.25766759,5.81348139,1,1,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,1,522.0,385.0,450.0,0,0,0,0.0,0.0,45.0,,1.0,1.0,1.0,1.0
4133,0,0,0,0,18,13,28,784,4,16,18.0,0,14.0,0,447641,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6.15273269,6.25382881,1,1,0,0,0,0,0,0,0,0,1,1.0,0,0.0,1.0,1,470.0,598.0,821.0,0,0,0,1.0,0.0,44.0,93.0,1.0,1.0,1.0,1.0
4134,1,0,0,0,12,12,34,1156,16,256,8.0,0,7.0,0,321797,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.29341928,6.21808032,8,0,0,0,0,0,0,0,1,0,0,0.0,0,0.0,0.0,0,541.0,577.0,800.0,0,0,0,0.0,0.0,38.0,115.0,1.0,1.0,1.0,1.0
4135,1,0,0,0,14,14,29,841,9,81,13.0,0,12.0,0,483230,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6.74758653,,2,0,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,852.0,,625.0,0,0,0,0.0,0.0,43.0,,1.0,1.0,1.0,1.0
4136,1,0,0,0,12,12,30,900,12,144,9.0,0,12.0,0,434907,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5.99146455,5.81348139,6,0,0,0,0,0,1,0,0,0,0,0.0,0,0.0,0.0,0,400.0,385.0,1256.0,0,0,0,0.0,0.0,42.0,,1.0,2.0,1.0,1.0
4137,1,0,0,0,18,11,27,729,3,9,9.94,1,10.25,1,453117,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.3044488,5.96726095,9,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,547.0,449.0,370.0,0,0,0,0.0,0.0,36.0,117.0,6.0,6.0,6.0,1.0
4138,1,0,0,0,16,13,32,1024,10,100,12.0,0,14.0,0,437985,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6.35784227,,2,0,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,577.0,,,0,0,0,0.0,1.0,36.0,98.0,6.0,6.0,1.0,1.0
4139,1,0,0,0,11,8,24,576,7,49,13.0,0,13.0,0,440484,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5.70378247,,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0.0,,0,300.0,,,0,1,0,0.0,,31.0,,1.0,1.0,,1.0
4141,1,0,0,0,16,15,32,1024,10,100,9.94,1,12.0,0,865385,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,6.97354302,7.33217014,4,0,0,0,1,0,0,0,0,0,0,0.0,0,0.0,0.0,0,1068.0,1758.0,1923.0,0,0,0,0.0,0.0,42.0,105.0,1.0,1.0,1.0,1.0
4142,1,0,0,0,12,12,32,1024,14,196,6.0,0,7.0,0,389423,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.58063914,6.41274594,8,0,0,0,0,0,0,0,1,0,0,0.0,0,0.0,0.0,0,721.0,701.0,855.0,0,0,0,0.0,0.0,36.0,109.0,1.0,1.0,1.0,1.0
4146,1,0,0,0,17,12,31,961,8,64,12.0,0,11.0,0,1169566,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6.51174533,,5,0,0,0,0,1,0,0,0,0,1,1.0,0,0.0,0.0,0,673.0,,673.0,0,0,1,0.0,0.0,42.0,95.0,4.0,4.0,4.0,1.0
4148,1,0,0,0,17,12,27,729,4,16,14.0,0,12.0,0,332914,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.60529792,6.91209368,2,0,1,0,0,0,0,0,0,0,1,1.0,1,0.0,0.0,0,739.0,1155.0,1363.0,0,0,0,1.0,0.0,31.0,120.0,1.0,1.0,1.0,1.0
4149,1,0,0,0,12,10,26,676,8,64,8.0,0,10.25,1,402877,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,7.2984451,,9,0,0,0,0,0,0,0,0,0,1,1.0,0,0.0,0.0,1,1478.0,,1830.0,0,0,0,0.0,0.0,,96.0,6.0,6.0,6.0,0.0
4154,1,0,0,0,12,12,34,1156,16,256,8.0,0,10.0,0,321797,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,8,0,0,0,0,0,0,0,1,0,1,0.0,0,0.0,0.0,1,,,,0,0,0,0.0,0.0,43.0,115.0,6.0,6.0,6.0,1.0
4155,1,0,0,0,11,10,26,676,9,81,9.94,1,11.0,0,369904,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,6.29798971,9,0,0,0,0,0,0,0,0,0,1,1.0,0,0.0,,1,,625.0,,0,1,0,0.0,,28.0,83.0,4.0,1.0,,1.0
4156,0,0,0,0,17,11,27,729,4,16,8.0,0,14.0,0,402877,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.77422389,6.52081321,6,0,0,0,0,0,1,0,0,0,0,0.0,0,0.0,0.0,0,875.0,781.0,1250.0,0,0,0,0.0,0.0,40.0,,6.0,6.0,1.0,1.0
4157,0,0,0,0,12,12,33,1089,15,225,8.0,0,12.0,0,389423,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6.80239476,,6,0,0,0,0,0,1,0,0,0,0,0.0,0,0.0,0.0,0,900.0,,1000.0,0,0,0,1.0,0.0,40.0,,1.0,1.0,1.0,1.0
4160,0,0,0,0,12,8,25,625,7,49,12.0,0,8.0,0,103279,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,5,0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0,,,,0,0,0,0.0,0.0,28.0,,6.0,6.0,6.0,0.0
4162,0,0,0,0,13,13,31,961,12,144,13.0,0,12.0,0,144695,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6.68586095,,2,0,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,801.0,,346.0,0,0,0,0.0,0.0,42.0,91.0,1.0,1.0,1.0,1.0
